Data Year,State,Brand Name,Generic Name,Total Prescribers,Total Claims,Total 30-Day Fills,Total Drug Cost ($),Total Beneficiaries,Age 65+ Suppression Flag,Age 65+ Claims,Age 65+ 30-Day Fills,Age 65+ Drug Cost ($),Age 65+ Beneficiary Suppression Flag,Age 65+ Beneficiaries,Low-Income Beneficiary Cost ($),Non-Low-Income Beneficiary Cost ($),Is Opioid,Is Long-Acting Opioid,Is Antibiotic,Is Antipsychotic
2023,Alabama,1st Tier Unifine Pentips Plus,"Pen Needle, Diabetic",13,25,64.3,838.55,14,#,,,,*,,27.1,95.6,N,N,N,N
2023,Alabama,Abacavir,Abacavir Sulfate,44,364,378,79474.16,45,,160,172,35733.02,,20,165.75,2421.85,N,N,N,N
2023,Alabama,Abacavir-Lamivudine,Abacavir Sulfate/Lamivudine,23,135,153,44676,22,,70,88,22481.36,#,,59.55,2760.11,N,N,N,N
2023,Alabama,Abilify,Aripiprazole,10,58,72,53531.77,,*,,,,*,,282,85,N,N,N,Y
2023,Alabama,Abilify Asimtufii,Aripiprazole,26,67,127.2,378604.45,38,,13,25.2,71848.45,*,,25,184.16,N,N,N,Y
2023,Alabama,Abilify Maintena,Aripiprazole,269,5722,5739.8,16037419.04,757,,853,859.4,2350947.71,,123,12166.75,33030.11,N,N,N,Y
2023,Alabama,Abiraterone Acetate,Abiraterone Acetate,159,2849,2899,9211999.94,459,,2715,2765,8909272.61,,436,3038.45,742177.01,N,N,N,N
2023,Alabama,Abraxane,Paclitaxel Protein-Bound,3,32,32,289391.8,,#,,,,*,,0,16785.3,N,N,N,N
2023,Alabama,Abrysvo,"Rsv Vacc, Pref A And Pref B/Pf",734,13169,13177,4270506.66,13156,,12639,12647,4097834.27,,12626,14.65,84.71,N,N,N,N
2023,Alabama,Acamprosate Calcium,Acamprosate Calcium,130,380,462.5,66638.22,139,,234,266,35766.26,,83,225.65,6408.97,N,N,N,N
2023,Alabama,Acarbose,Acarbose,377,3336,6904.5,209896.75,901,,2696,5587.9,165784.01,,714,1437.91,28723.13,N,N,N,N
2023,Alabama,Accutane,Isotretinoin,6,12,12,2542.22,,,12,12,2542.22,*,,0,738.83,N,N,N,N
2023,Alabama,Acebutolol Hcl,Acebutolol Hcl,433,2669,6280.1,217030.21,658,,2423,5714.6,198170.11,,591,871.38,33587.71,N,N,N,N
2023,Alabama,Acetamin-Caff-Dihydrocodeine,Acetaminophen/Caff/Dihydrocod,27,125,125,28918.54,25,,72,72,12158.39,,12,71.59,3364.58,N,N,N,N
2023,Alabama,Acetaminophen-Codeine,Acetaminophen With Codeine,2944,38448,38644.8,543227.95,14280,,28071,28236,394316.54,,10600,15019.4,160524.9,Y,N,N,N
2023,Alabama,Acetazolamide,Acetazolamide,764,3139,4951.1,260671.05,1179,,2009,3123.7,137272.16,,850,1782.86,31379.28,N,N,N,N
2023,Alabama,Acetazolamide Er,Acetazolamide,253,1021,1608.5,93819.16,354,,524,835.7,41978.62,,219,781.46,8492.96,N,N,N,N
2023,Alabama,Acetic Acid,Acetic Acid,176,372,385.3,8657.26,281,,265,276.5,6587.7,,214,160.58,2237.8,N,N,N,N
2023,Alabama,Acetylcysteine,Acetylcysteine,37,264,264,26479.41,93,,199,199,15792.36,,77,88.73,1050.88,N,N,N,N
2023,Alabama,Aciphex,Rabeprazole Sodium,16,51,109.5,127059.98,12,,28,78.5,103046.34,*,,4.3,1704.7,N,N,N,N
2023,Alabama,Acitretin,Acitretin,113,608,742.2,402134,148,,516,630.2,317639.35,,126,277.64,38829.43,N,N,N,N
2023,Alabama,Actemra,Tocilizumab,42,495,516.6,1963394.55,63,,305,319.4,1109208.12,,39,251.6,23477.7,N,N,N,N
2023,Alabama,Actemra Actpen,Tocilizumab,52,748,766.8,3142432.24,112,,499,510.6,2014193.56,,73,2057.95,54859.31,N,N,N,N
2023,Alabama,Acthar,Corticotropin,17,80,84,4774244.88,19,,14,14,696870.25,*,,18.95,4042.55,N,N,N,N
2023,Alabama,Acthib,Haemoph B Poly Conj-Tet Tox/Pf,27,53,53,2071.15,46,#,,,,#,,31.05,931.4,N,N,N,N
2023,Alabama,Actonel,Risedronate Sodium,5,19,28,9372.61,,,19,28,9372.61,*,,0,1161,N,N,N,N
2023,Alabama,Acyclovir,Acyclovir,3864,27191,39460.2,638903.89,9603,,21355,31352.8,511525.88,,7665,5716.12,120632.83,N,N,N,N
2023,Alabama,Adacel Tdap,"Diph,pertuss(Acell),tet Vac/Pf",428,3634,3637,260487.39,3625,,2649,2650,189962.03,,2642,0,0,N,N,N,N
2023,Alabama,Adapalene,Adapalene,34,75,83,9801.22,37,,32,33,4177.92,,21,35.09,408.28,N,N,N,N
2023,Alabama,Adbry,Tralokinumab-Ldrm,28,178,178.4,653355.86,38,,114,114,413866.92,,25,83.6,10235.42,N,N,N,N
2023,Alabama,Adcirca,Tadalafil,11,127,139,532322.79,18,,59,71,240699.73,*,,10.35,8490.48,N,N,N,N
2023,Alabama,Adderall,Dextroamphetamine/Amphetamine,45,130,130,82693.28,47,,46,46,31003.5,,16,98.55,2524.58,N,N,N,N
2023,Alabama,Adderall Xr,Dextroamphetamine/Amphetamine,222,689,694,181181.16,280,,229,232,58466.02,,106,1562.01,20040.01,N,N,N,N
2023,Alabama,Adefovir Dipivoxil,Adefovir Dipivoxil,7,33,39,31403.17,,#,,,,*,,0,5065.74,N,N,N,N
2023,Alabama,Adempas,Riociguat,23,411,427,5600200.5,52,,302,318,4078359.23,,38,11018.44,87096,N,N,N,N
2023,Alabama,Adlarity,Donepezil Hcl,10,15,18.6,8914.18,,,15,18.6,8914.18,*,,20.7,1553.94,N,N,N,N
2023,Alabama,Admelog,Insulin Lispro,43,171,173.7,12532.27,86,,141,143.7,10570.81,,71,274.47,903.36,N,N,N,N
2023,Alabama,Admelog Solostar,Insulin Lispro,24,53,65.4,6768.39,26,,39,49.4,5470.5,#,,20.7,900.88,N,N,N,N
2023,Alabama,Adrenalin,Epinephrine,158,266,266,5550.66,241,,159,159,3348.63,,150,224.4,1788.49,N,N,N,N
2023,Alabama,Advair Diskus,Fluticasone Propion/Salmeterol,2350,18308,23765,9901464.42,5277,,14586,19108,7874188.97,,4216,30920.02,764798.86,N,N,N,N
2023,Alabama,Advair Hfa,Fluticasone Propion/Salmeterol,1198,7307,9492,4393086.5,2208,,5571,7182.5,3301569.7,,1683,12886.01,252348.01,N,N,N,N
2023,Alabama,Advocate Pen Needle,"Pen Needle, Diabetic",56,154,273.5,15883.21,76,,113,206.5,12254.97,,54,168.79,717.21,N,N,N,N
2023,Alabama,Advocate Pen Needles,"Pen Needle, Diabetic",66,184,345.4,18318.94,73,,133,251.8,11567.14,,53,140.3,572.73,N,N,N,N
2023,Alabama,Advocate Syringes,"Syringe And Needle,insulin,1ml",13,30,48.5,2357.71,13,,15,24.5,1018.24,*,,14.6,348.38,N,N,N,N
2023,Alabama,Advocate Syringes,"Syringe-Needle,insulin,0.5 Ml",10,23,37.7,1801.88,,#,,,,*,,0,131.35,N,N,N,N
2023,Alabama,Adzenys Xr-Odt,Amphetamine,6,69,69,38829.58,18,*,,,,*,,209.2,1554.87,N,N,N,N
2023,Alabama,Afinitor,Everolimus,9,26,35,699597.1,,*,,,,*,,10.35,9478.96,N,N,N,N
2023,Alabama,Afrezza,"Insulin Regular, Human",11,81,112,184254.9,20,,54,72,145531.03,#,,76.4,1858.67,N,N,N,N
2023,Alabama,Aimovig Autoinjector,Erenumab-Aooe,468,8444,9992.4,7806453.8,1451,,2918,3406,2631600.84,,518,16384.83,253384.1,N,N,N,N
2023,Alabama,Airsupra,Albuterol Sulfate/Budesonide,15,19,23.3,13895.96,18,#,,,,#,,14.65,668.5,N,N,N,N
2023,Alabama,Ajovy Autoinjector,Fremanezumab-Vfrm,83,950,1131.1,827399,198,,376,446.9,326049.48,,77,1972.89,28874.26,N,N,N,N
2023,Alabama,Ajovy Syringe,Fremanezumab-Vfrm,47,337,357,261867.68,76,,156,162.5,117481.26,,30,339.8,15800.2,N,N,N,N
2023,Alabama,Ala-Scalp,Hydrocortisone,11,15,15,11710.22,12,#,,,,#,,0,605,N,N,N,N
2023,Alabama,Albendazole,Albendazole,128,185,185.9,387055.47,131,,98,98.9,48786.75,,77,195.29,4438.82,N,N,N,N
2023,Alabama,Albuterol Sulfate,Albuterol Sulfate,399,3963,4283.1,204471.73,1622,,3388,3641.8,164964.03,,1444,1928.97,15152.63,N,N,N,N
2023,Alabama,Albuterol Sulfate Hfa,Albuterol Sulfate,7537,307136,370667.7,10329784.47,112606,,210879,254887.8,7178323.41,,82796,195689.8,2126038.12,N,N,N,N
2023,Alabama,Alclometasone Dipropionate,Alclometasone Dipropionate,195,1368,1408.5,113585.06,932,,1171,1209.2,98041.87,,814,585.35,17444.17,N,N,N,N
2023,Alabama,Alcohol Pads,Alcohol Antiseptic Pads,110,459,810.1,27377.66,140,,262,481,15631.39,,83,65.93,186.78,N,N,N,N
2023,Alabama,Alcohol Prep Pads,Alcohol Antiseptic Pads,919,3904,8006,260977.01,1611,,2753,5437.2,165315.84,,1099,2039.08,16788.8,N,N,N,N
2023,Alabama,Alcohol Swab,Alcohol Antiseptic Pads,9,34,85.4,107.64,20,#,,,,#,,1.45,3.9,N,N,N,N
2023,Alabama,Alcohol Swabs,Alcohol Antiseptic Pads,138,331,653.2,1897.39,187,,198,396.1,1071.67,,120,176.99,283.24,N,N,N,N
2023,Alabama,Aldactone,Spironolactone,6,15,33,3722.04,,#,,,,*,,41.4,221.15,N,N,N,N
2023,Alabama,Alecensa,Alectinib Hcl,14,97,97,1455313.56,14,,84,84,1257131.11,#,,1502.27,18362.76,N,N,N,N
2023,Alabama,Alendronate Sodium,Alendronate Sodium,3683,91230,205653.8,1103615.78,26438,,84737,192429.5,1032452.44,,24652,16007.07,249011.88,N,N,N,N
2023,Alabama,Alfuzosin Hcl Er,Alfuzosin Hcl,1163,13991,32519.5,409786.41,3999,,12823,30105.2,378313.19,,3673,2926.89,122175.67,N,N,N,N
2023,Alabama,Aliskiren,Aliskiren Hemifumarate,171,722,1596.4,286113.34,170,,669,1462.4,264166.91,,154,209.7,19914.11,N,N,N,N
2023,Alabama,Allopurinol,Allopurinol,5105,172890,411309.2,2858769.42,44221,,149806,359368.6,2485559.1,,38161,37753.23,649907.43,N,N,N,N
2023,Alabama,Almotriptan Malate,Almotriptan Malate,19,76,84.5,23035.37,24,,47,55.5,13626.54,#,,207.1,1569.65,N,N,N,N
2023,Alabama,Alogliptin,Alogliptin Benzoate,57,321,399.1,59801.02,79,,272,348.1,53345.59,#,,1238.52,2995.16,N,N,N,N
2023,Alabama,Alogliptin-Metformin,Alogliptin Benz/Metformin Hcl,6,15,30,3279.75,,#,,,,*,,40.45,40,N,N,N,N
2023,Alabama,Alogliptin-Pioglitazone,Alogliptin Benz/Pioglitazone,3,17,28,5446.07,,,17,28,5446.07,*,,0,1394.7,N,N,N,N
2023,Alabama,Alosetron Hcl,Alosetron Hcl,39,267,293,260759.48,65,,219,245,207079.8,,51,116.51,13654.34,N,N,N,N
2023,Alabama,Alphagan P,Brimonidine Tartrate,461,4693,7135.4,1703563.81,1302,,4140,6301,1511394.52,,1150,7235.33,176352.4,N,N,N,N
2023,Alabama,Alprazolam,Alprazolam,4113,234813,249522.3,1339989.94,38220,,170572,183294.1,934306.23,,29723,72835.26,461407.48,N,N,N,N
2023,Alabama,Alprazolam Er,Alprazolam,111,728,804,17972.97,146,,430,476,8464.45,,86,316.55,5314,N,N,N,N
2023,Alabama,Alprazolam Odt,Alprazolam,54,214,238,19088.18,51,,134,144,9692.91,,36,167.56,3183.04,N,N,N,N
2023,Alabama,Alprazolam Xr,Alprazolam,46,239,249,6375.92,58,,159,167,3177.12,,32,142.04,1556.7,N,N,N,N
2023,Alabama,Alrex,Loteprednol Etabonate,86,225,281,92385.21,111,,191,236.7,79628.45,,99,452.95,7912.05,N,N,N,N
2023,Alabama,Altace,Ramipril,12,38,74,22762.82,,#,,,,*,,0,5195.82,N,N,N,N
2023,Alabama,Altavera,Levonorgestrel/Ethin.Estradiol,16,46,91,1026.51,13,,0,0,0,,0,37.21,327.38,N,N,N,N
2023,Alabama,Altoprev,Lovastatin,3,12,13,15044.69,,*,,,,*,,0,638.44,N,N,N,N
2023,Alabama,Alvesco,Ciclesonide,22,93,140,28957.5,33,#,,,,#,,41.4,4969.56,N,N,N,N
2023,Alabama,Alyacen,Norethindrone-Ethin. Estradiol,12,51,90.6,1889.9,11,*,,,,*,,105.38,205.82,N,N,N,N
2023,Alabama,Alyq,Tadalafil,9,26,28,35329.25,,#,,,,*,,20.75,417.84,N,N,N,N
2023,Alabama,Amantadine,Amantadine Hcl,679,7073,10504.8,457898.59,1439,,4741,7322.6,318764.66,,1004,4215.57,69830.64,N,N,N,N
2023,Alabama,Ambien,Zolpidem Tartrate,14,78,86,64871.28,14,,60,68,53201.15,#,,66.95,2237.96,N,N,N,N
2023,Alabama,Ambien Cr,Zolpidem Tartrate,9,50,68,44212.72,,,34,52,35148.63,*,,124.2,1181,N,N,N,N
2023,Alabama,Ambrisentan,Ambrisentan,48,1330,1382,5545560.94,150,,853,899,3509672.42,,97,12382.83,227248.98,N,N,N,N
2023,Alabama,Amikacin Sulfate,Amikacin Sulfate,49,206,207.2,17585.93,70,,153,153,13195.59,,55,142.04,2443.21,N,N,Y,N
2023,Alabama,Amiloride Hcl,Amiloride Hcl,310,1273,2730.2,24849.35,345,,1022,2236.9,20629.66,,277,526.92,10506.89,N,N,N,N
2023,Alabama,Amiloride-Hydrochlorothiazide,Amiloride/Hydrochlorothiazide,196,819,1996.5,30938.79,214,,699,1752.5,26832.53,,190,179.96,7709.32,N,N,N,N
2023,Alabama,Aminocaproic Acid,Aminocaproic Acid,16,23,23,20793.14,17,#,,,,#,,4.85,1136.07,N,N,N,N
2023,Alabama,Amiodarone Hcl,Amiodarone Hcl,3572,62524,124247.1,1789179.1,18263,,57124,113823,1655554.98,,16603,19171.12,410248.3,N,N,N,N
2023,Alabama,Amitiza,Lubiprostone,107,294,390.9,127653.42,103,,168,222.9,68813.81,,61,495.89,4909.23,N,N,N,N
2023,Alabama,Amitriptyline Hcl,Amitriptyline Hcl,4781,92650,172728,1932288.57,22561,,59396,116110.9,1195108.93,,15063,44279.43,498426.59,N,N,N,N
2023,Alabama,Amlodipine Besylate,Amlodipine Besylate,8486,869110,2100948.6,7399086.28,225659,,742652,1811328.8,6463056.08,,191661,171373.39,2103678.93,N,N,N,N
2023,Alabama,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,3100,48228,126209.4,1526316.98,12685,,43007,113853.8,1380274.85,,11309,7148.71,230764.21,N,N,N,N
2023,Alabama,Amlodipine-Atorvastatin,Amlodipine/Atorvastatin,447,1759,4397.4,590700.52,469,,1612,4078.4,548676.34,,426,219.86,13592.11,N,N,N,N
2023,Alabama,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,886,5682,13686.2,549097.84,1675,,4720,11499.4,457824.76,,1375,429.04,37885.35,N,N,N,N
2023,Alabama,Amlodipine-Valsartan,Amlodipine Besylate/Valsartan,1310,10200,26000.3,1036446.48,2817,,8970,23145.8,916547.92,,2456,1673.7,78752.84,N,N,N,N
2023,Alabama,Amlodipine-Valsartan-Hctz,Amlodipine/Valsartan/Hcthiazid,143,452,1052.3,197417.12,172,,369,840.9,157441.98,,138,12.65,1627.72,N,N,N,N
2023,Alabama,Ammonium Lactate,Ammonium Lactate,566,6109,6916.4,175349.55,3330,,4984,5661.5,140764.37,,2746,1681.44,29534.41,N,N,N,N
2023,Alabama,Amnesteem,Isotretinoin,13,23,23,3947.13,15,#,,,,#,,16.6,718.53,N,N,N,N
2023,Alabama,Amoxapine,Amoxapine,14,35,71.4,4402.53,,#,,,,*,,30.74,755.16,N,N,N,N
2023,Alabama,Amoxicillin,Amoxicillin,8894,159919,160632,632996.23,112313,,128032,128643.7,500653.78,,90089,26335.09,269090.29,N,N,Y,N
2023,Alabama,Amoxicillin-Clavulanate Pot Er,Amoxicillin/Potassium Clav,123,164,164,21737.3,150,,132,132,17505.44,,121,207.72,3537.51,N,N,Y,N
2023,Alabama,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,9957,121947,122398.1,1431912.58,95849,,95230,95552.1,1101636.97,,75780,41917.88,564555.67,N,N,Y,N
2023,Alabama,Amphetamine Sulfate,Amphetamine Sulfate,5,17,17,8452.79,,#,,,,*,,16.6,65.93,N,N,N,N
2023,Alabama,Amphotericin B Liposome,Amphotericin B Liposome,3,21,21,79916.27,,,21,21,79916.27,*,,0,3069.19,N,N,N,N
2023,Alabama,Ampicillin Sodium,Ampicillin Sodium,44,322,322,65129.86,51,,291,291,53835.38,#,,1594.97,12136.57,N,N,Y,N
2023,Alabama,Ampicillin Trihydrate,Ampicillin Trihydrate,615,1636,1733.8,27511.09,1228,,1316,1400.6,21402.24,,1005,607.74,7870.92,N,N,Y,N
2023,Alabama,Ampicillin-Sulbactam,Ampicillin Sod/Sulbactam Sod,29,202,202,40447.62,37,,99,99,14789.32,,18,26.1,4036.98,N,N,Y,N
2023,Alabama,Ampyra,Dalfampridine,6,177,253,1032461.7,37,,19,35,139538.82,*,,132.8,6754.15,N,N,N,N
2023,Alabama,Amzeeq,Minocycline Hcl,9,14,16,7679.18,,#,,,,*,,10.35,1565.98,N,N,N,N
2023,Alabama,Anagrelide Hcl,Anagrelide Hcl,95,559,884,127808.63,105,,545,862,123773.28,#,,777.29,22769.62,N,N,N,N
2023,Alabama,Anastrozole,Anastrozole,1087,19724,42501.4,484972.53,5139,,17426,38063.3,445085.19,,4554,3742.36,107331.22,N,N,N,N
2023,Alabama,Androderm,Testosterone,19,24,34,17932.86,20,#,,,,#,,20.7,2040.77,N,N,N,N
2023,Alabama,Androgel,Testosterone,5,21,25,15510.83,,#,,,,*,,10.35,3874.6,N,N,N,N
2023,Alabama,Angeliq,Drospirenone/Estradiol,8,17,40.6,8228.4,,,17,40.6,8228.4,*,,41.4,1496.91,N,N,N,N
2023,Alabama,Anoro Ellipta,Umeclidinium Brm/Vilanterol Tr,2011,26071,33171.5,16032826.93,5765,,21431,27369.6,13198242.53,,4682,51012.4,946442.64,N,N,N,N
2023,Alabama,Apidra,Insulin Glulisine,6,17,32,21933.01,,#,,,,*,,10.35,655,N,N,N,N
2023,Alabama,Apidra Solostar,Insulin Glulisine,20,43,97.7,49551.16,18,,29,78,38932.93,#,,123.39,1261.32,N,N,N,N
2023,Alabama,Aplenzin,Bupropion Hbr,25,163,197,713118.36,30,,35,37,167179.2,*,,249.2,5068.08,N,N,N,N
2023,Alabama,Apokyn,Apomorphine Hcl,3,19,19,522440.15,,#,,,,*,,0,26714.98,N,N,N,N
2023,Alabama,Apraclonidine Hcl,Apraclonidine Hcl,16,75,87.2,6014.31,30,#,,,,#,,12.45,1965.6,N,N,N,N
2023,Alabama,Aprepitant,Aprepitant,40,349,349,231724.09,132,,249,249,119178.14,,98,500.21,5908.95,N,N,N,N
2023,Alabama,Apretude,Cabotegravir,6,21,34.2,87592.81,,*,,,,*,,20.7,0,N,N,N,N
2023,Alabama,Apri,Desogestrel-Ethinyl Estradiol,18,65,116,1734.86,16,,0,0,0,,0,96.41,99.76,N,N,N,N
2023,Alabama,Apriso,Mesalamine,17,70,124,64501.36,18,,49,91,46350.95,#,,82.8,3945.35,N,N,N,N
2023,Alabama,Aptiom,Eslicarbazepine Acetate,167,2789,3027.1,4283956.74,273,,1032,1136,1108414.56,,83,2985.04,35730.77,N,N,N,N
2023,Alabama,Aralast Np,Alpha-1-Proteinase Inhibitor,5,40,40,571791.26,,,20,20,284116.36,*,,0,23252.75,N,N,N,N
2023,Alabama,Aranesp,Darbepoetin Alfa In Polysorbat,25,96,103.7,189488.31,24,,76,83.6,162784.02,#,,68,9483.98,N,N,N,N
2023,Alabama,Arexvy,Rsvpref3 Antigen/As01e/Pf,1048,53413,53421,16793418.36,53364,,51545,51551,16202621.41,,51498,93.15,187.7,N,N,N,N
2023,Alabama,Arformoterol Tartrate,Arformoterol Tartrate,34,163,164,73287.74,42,,144,145,61646.75,#,,338.93,309.21,N,N,N,N
2023,Alabama,Aricept,Donepezil Hcl,8,36,64.9,31538.39,,,36,64.9,31538.39,*,,10.35,2990.88,N,N,N,N
2023,Alabama,Arikayce,Amikacin Liposomal/Neb.Accessr,33,163,163,2438204.41,44,#,,,,#,,4.3,153369.44,N,N,Y,N
2023,Alabama,Arimidex,Anastrozole,3,20,28,46254.12,,#,,,,*,,68.95,0,N,N,N,N
2023,Alabama,Aripiprazole,Aripiprazole,2894,58928,89995.3,6096767.34,11909,,28789,44867.1,2782442.14,,5810,45062.44,373155.32,N,N,N,Y
2023,Alabama,Aripiprazole Odt,Aripiprazole,18,210,248,246976.87,49,,28,38,32429.48,*,,397.49,944.24,N,N,N,Y
2023,Alabama,Aristada,Aripiprazole Lauroxil,155,1772,2170.9,5517460.56,274,,238,295.7,725592.26,,42,3444.66,1663.42,N,N,N,Y
2023,Alabama,Aristada Initio,"Aripiprazole Lauroxil,submicr.",11,17,17,41212.53,16,*,,,,*,,27.55,0,N,N,N,Y
2023,Alabama,Armodafinil,Armodafinil,343,3854,4415,389802.53,743,,2066,2443,202592.22,,414,2850.94,52316.94,N,N,N,N
2023,Alabama,Armour Thyroid,"Thyroid,pork",440,2086,4075.7,165766.81,495,,1758,3534.2,143272.96,,419,2394.22,82090.45,N,N,N,N
2023,Alabama,Arnuity Ellipta,Fluticasone Furoate,501,3758,4776.4,1174816.36,891,,3262,4156.4,1021412.05,,766,4550,161843.78,N,N,N,N
2023,Alabama,Arthrotec 75,Diclofenac Sodium/Misoprostol,3,13,15,8391.08,,*,,,,*,,82.8,0,N,N,N,N
2023,Alabama,Asa-Butalb-Caffeine-Codeine,Codeine/Butalbital/Asa/Caffein,34,176,177,21848.3,36,,133,134,15668.73,#,,188.14,2112.36,Y,N,N,N
2023,Alabama,Ascomp With Codeine,Codeine/Butalbital/Asa/Caffein,16,68,68,8635.05,15,,48,48,5162.76,*,,28.82,1144.37,Y,N,N,N
2023,Alabama,Asenapine Maleate,Asenapine Maleate,218,1922,2389.5,678764.4,323,,433,535.5,156288.2,,64,2004.1,12187.87,N,N,N,Y
2023,Alabama,Ashlyna,L-Norgest/E.Estradiol-E.Estrad,8,15,45.5,1250.05,,,0,0,0,#,,11.6,80.68,N,N,N,N
2023,Alabama,Asmanex,Mometasone Furoate,121,431,684.5,158094.11,124,,383,617.5,141823.63,,110,140.45,30355.92,N,N,N,N
2023,Alabama,Asmanex Hfa,Mometasone Furoate,132,433,567.1,115958.71,153,,361,493.1,99947.43,,130,600.13,26949.39,N,N,N,N
2023,Alabama,Aspirin-Dipyridamole Er,Aspirin/Dipyridamole,448,2091,4002.2,641782.37,462,,1930,3704.8,601580.94,,424,1471.09,52759.91,N,N,N,N
2023,Alabama,Atazanavir Sulfate,Atazanavir Sulfate,17,113,135,47161.41,17,,63,69,24000.81,*,,251.69,2221.73,N,N,N,N
2023,Alabama,Atenolol,Atenolol,4365,104458,261493.1,1082530.54,26324,,90089,228539.4,939971.07,,22781,23022.08,352715.13,N,N,N,N
2023,Alabama,Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1330,8964,23667.2,451716.97,2410,,7804,20901.4,396030.05,,2107,2244.84,54936.98,N,N,N,N
2023,Alabama,Ativan,Lorazepam,9,35,42,111250.54,,,35,42,111250.54,*,,4.3,2397.01,N,N,N,N
2023,Alabama,Atomoxetine Hcl,Atomoxetine Hcl,626,3854,5463.5,561742.81,952,,1088,1637.9,161804.16,,288,3668.89,42629.38,N,N,N,N
2023,Alabama,Atorvastatin Calcium,Atorvastatin Calcium,7940,1003645,2470048.7,16416620.85,260244,,841576,2095749.7,13989813.05,,217964,171195.18,2769261.95,N,N,N,N
2023,Alabama,Atovaquone,Atovaquone,86,375,395.6,282689.52,110,,198,215,152560.23,,67,37.75,12427.2,N,N,N,N
2023,Alabama,Atovaquone-Proguanil Hcl,Atovaquone/Proguanil Hcl,161,381,396.8,38354.04,353,,356,370.6,35656.04,,330,35.99,15802.07,N,N,N,N
2023,Alabama,Atropine Sulfate,Atropine Sulfate,422,2185,2768.6,107386.47,1370,,1758,2231.6,84600.76,,1161,1097.34,28377.32,N,N,N,N
2023,Alabama,Atrovent Hfa,Ipratropium Bromide,707,2658,3274.2,1595545.55,865,,2022,2508.7,1224849.99,,674,6215.31,70437.15,N,N,N,N
2023,Alabama,Aubagio,Teriflunomide,41,496,540,5167867.81,99,,80,98,942820.91,,26,456.2,70733.31,N,N,N,N
2023,Alabama,Auryxia,Ferric Citrate,194,3844,4727.2,7162684.09,822,,1485,1793.8,2226867.41,,326,21016.15,89881.04,N,N,N,N
2023,Alabama,Austedo,Deutetrabenazine,264,4618,4652.6,31981404.67,466,,2138,2156.4,13047286.25,,211,7116.48,295737.91,N,N,N,N
2023,Alabama,Austedo Xr,Deutetrabenazine,46,229,235,1573024.02,53,,93,97,606749.48,,21,68.95,14727.24,N,N,N,N
2023,Alabama,Autoshield Duo Pen Needle,"Pen Needle,dual Safety,diabetc",195,1694,1914.8,159521.89,484,,1402,1578.6,131386.12,,407,1101.1,5559.92,N,N,N,N
2023,Alabama,Auvelity,Dextromethorphan Hbr/Bupropion,93,686,726,699337.75,207,,247,269,240376.28,,81,1209.22,19245.47,N,N,N,N
2023,Alabama,Avapro,Irbesartan,10,39,81,22988.4,,,39,81,22988.4,*,,0,6132.9,N,N,N,N
2023,Alabama,Aveed,Testosterone Undecanoate,3,19,35,33022.85,,,19,35,33022.85,*,,0,2856.82,N,N,N,N
2023,Alabama,Aviane,Levonorgestrel/Ethin.Estradiol,18,79,144.1,2157.68,19,,0,0,0,,0,37.95,147.51,N,N,N,N
2023,Alabama,Avodart,Dutasteride,4,12,33,13153.42,,,12,33,13153.42,*,,0,1978.42,N,N,N,N
2023,Alabama,Avonex,Interferon Beta-1a,25,239,264.2,2195554.2,25,,159,182.4,1500811.81,#,,51.75,52397.34,N,N,N,N
2023,Alabama,Avonex Pen,Interferon Beta-1a,38,378,413.1,3481263.54,46,,196,223,1859248.19,,24,174.2,41039.04,N,N,N,N
2023,Alabama,Avsola,Infliximab-Axxq,14,95,114.5,328241.05,21,,42,49.3,121878.8,*,,77.8,201,N,N,N,N
2023,Alabama,Avycaz,Ceftazidime/Avibactam,15,42,42,240454.56,13,,28,28,163396.9,*,,23.25,12041.96,N,N,Y,N
2023,Alabama,Ayvakit,Avapritinib,7,47,47,1737508.93,,,47,47,1737508.93,*,,0,10379.8,N,N,N,N
2023,Alabama,Azacitidine,Azacitidine,4,48,48,140122.83,11,#,,,,*,,0,8684.37,N,N,N,N
2023,Alabama,Azasite,Azithromycin,51,118,121,30357.5,76,#,,,,#,,374.49,3104.28,N,N,N,N
2023,Alabama,Azathioprine,Azathioprine,824,7647,14505.3,590389.88,1757,,5487,10461.2,416753.32,,1230,2606.86,60321.62,N,N,N,N
2023,Alabama,Azelaic Acid,Azelaic Acid,229,1138,1281.6,211485.17,624,,1008,1143.6,187828.9,,563,221.04,31922.05,N,N,N,N
2023,Alabama,Azelastine Hcl,Azelastine Hcl,3267,50414,73878.9,2021439.79,23981,,40996,60180.8,1624125.66,,19932,20448.85,537519.36,N,N,N,N
2023,Alabama,Azelastine-Fluticasone,Azelastine/Fluticasone,354,1226,1520.3,217030.12,514,,942,1176.5,166185.33,,400,546.31,11580.41,N,N,N,N
2023,Alabama,Azelex,Azelaic Acid,8,22,22,13901.97,,*,,,,*,,51.75,516,N,N,N,N
2023,Alabama,Azithromycin,Azithromycin,9556,181621,185957.5,1301336.58,132009,,143894,147460.1,1041112.43,,106081,45101.71,499971.43,N,N,Y,N
